"","Channel A Last (mV)"
"00:00:09.360","651.570"
"00:00:09.370","651.570"
"00:00:09.380","651.570"
"00:00:09.390","651.570"
"00:00:09.400","651.570"
"00:00:09.410","651.570"
"00:00:09.420","651.570"
"00:00:09.430","651.570"
"00:00:09.440","651.570"
"00:00:09.450","651.570"
"00:00:09.460","651.570"
"00:00:09.470","651.570"
"00:00:09.480","651.570"
"00:00:09.490","651.570"
"00:00:09.500","651.570"
"00:00:09.510","651.570"
"00:00:09.520","651.570"
"00:00:09.530","651.570"
"00:00:09.540","651.570"
"00:00:09.550","651.570"
"00:00:09.560","660.878"
"00:00:09.570","651.570"
"00:00:09.580","651.570"
"00:00:09.590","651.570"
"00:00:09.600","651.570"
"00:00:09.610","651.570"
"00:00:09.620","651.570"
"00:00:09.630","642.262"
"00:00:09.640","651.570"
"00:00:09.650","651.570"
"00:00:09.660","651.570"
"00:00:09.670","651.570"
"00:00:09.680","651.570"
"00:00:09.690","651.570"
"00:00:09.700","651.570"
"00:00:09.710","651.570"
"00:00:09.720","651.570"
"00:00:09.730","651.570"
"00:00:09.740","651.570"
"00:00:09.750","651.570"
"00:00:09.760","651.570"
"00:00:09.770","651.570"
"00:00:09.780","651.570"
"00:00:09.790","651.570"
"00:00:09.800","651.570"
"00:00:09.810","651.570"
"00:00:09.820","651.570"
"00:00:09.830","651.570"
"00:00:09.840","651.570"
"00:00:09.850","651.570"
"00:00:09.860","651.570"
"00:00:09.870","651.570"
"00:00:09.880","651.570"
"00:00:09.890","651.570"
"00:00:09.900","651.570"
"00:00:09.910","651.570"
"00:00:09.920","651.570"
"00:00:09.930","651.570"
